Tanggal;Harga;Merk;Pasar
18/09/2020;14000;Beras Cap Anak Daro;SR
18/09/2020;14500;Beras Cap Anak Daro;CP
18/09/2020;15000;Beras Cap Anak Daro;AR
21/09/2020;14000;Beras Cap Anak Daro;SR
21/09/2020;14500;Beras Cap Anak Daro;CP
21/09/2020;15000;Beras Cap Anak Daro;AR
22/09/2020;14000;Beras Cap Anak Daro;SR
22/09/2020;14500;Beras Cap Anak Daro;CP
22/09/2020;15000;Beras Cap Anak Daro;AR
23/09/2020;14000;Beras Cap Anak Daro;SR
23/09/2020;14500;Beras Cap Anak Daro;CP
23/09/2020;15000;Beras Cap Anak Daro;AR
24/09/2020;14000;Beras Cap Anak Daro;SR
24/09/2020;14500;Beras Cap Anak Daro;CP
24/09/2020;15000;Beras Cap Anak Daro;AR
25/09/2020;14000;Beras Cap Anak Daro;SR
25/09/2020;14500;Beras Cap Anak Daro;CP
25/09/2020;15000;Beras Cap Anak Daro;AR
28/09/2020;14000;Beras Cap Anak Daro;SR
28/09/2020;14500;Beras Cap Anak Daro;CP
28/09/2020;15000;Beras Cap Anak Daro;AR
29/09/2020;14000;Beras Cap Anak Daro;SR
29/09/2020;14500;Beras Cap Anak Daro;CP
29/09/2020;15000;Beras Cap Anak Daro;AR
30/09/2020;14000;Beras Cap Anak Daro;SR
30/09/2020;14500;Beras Cap Anak Daro;CP
30/09/2020;15000;Beras Cap Anak Daro;AR
01/10/2020;14000;Beras Cap Anak Daro;SR
01/10/2020;14500;Beras Cap Anak Daro;CP
01/10/2020;15000;Beras Cap Anak Daro;AR
02/10/2020;14000;Beras Cap Anak Daro;SR
02/10/2020;14500;Beras Cap Anak Daro;CP
02/10/2020;15000;Beras Cap Anak Daro;AR
05/10/2020;14000;Beras Cap Anak Daro;SR
05/10/2020;14500;Beras Cap Anak Daro;CP
05/10/2020;15000;Beras Cap Anak Daro;AR
06/10/2020;14000;Beras Cap Anak Daro;SR
06/10/2020;14500;Beras Cap Anak Daro;CP
06/10/2020;15000;Beras Cap Anak Daro;AR
07/10/2020;14000;Beras Cap Anak Daro;SR
07/10/2020;14500;Beras Cap Anak Daro;CP
07/10/2020;15000;Beras Cap Anak Daro;AR
08/10/2020;14000;Beras Cap Anak Daro;SR
08/10/2020;14500;Beras Cap Anak Daro;CP
08/10/2020;15000;Beras Cap Anak Daro;AR
09/10/2020;14000;Beras Cap Anak Daro;SR
09/10/2020;14500;Beras Cap Anak Daro;CP
09/10/2020;15000;Beras Cap Anak Daro;AR
12/10/2020;14000;Beras Cap Anak Daro;SR
12/10/2020;14500;Beras Cap Anak Daro;CP
12/10/2020;15000;Beras Cap Anak Daro;AR
13/10/2020;14000;Beras Cap Anak Daro;SR
13/10/2020;14500;Beras Cap Anak Daro;CP
13/10/2020;15000;Beras Cap Anak Daro;AR
14/10/2020;14000;Beras Cap Anak Daro;SR
14/10/2020;14500;Beras Cap Anak Daro;CP
14/10/2020;15000;Beras Cap Anak Daro;AR
15/10/2020;14000;Beras Cap Anak Daro;SR
15/10/2020;14500;Beras Cap Anak Daro;CP
15/10/2020;15000;Beras Cap Anak Daro;AR
16/10/2020;14000;Beras Cap Anak Daro;SR
16/10/2020;14500;Beras Cap Anak Daro;CP
16/10/2020;15000;Beras Cap Anak Daro;AR
19/10/2020;14000;Beras Cap Anak Daro;SR
19/10/2020;14500;Beras Cap Anak Daro;CP
19/10/2020;15000;Beras Cap Anak Daro;AR
20/10/2020;14000;Beras Cap Anak Daro;SR
20/10/2020;14500;Beras Cap Anak Daro;CP
20/10/2020;15000;Beras Cap Anak Daro;AR
21/10/2020;14000;Beras Cap Anak Daro;SR
21/10/2020;14500;Beras Cap Anak Daro;CP
21/10/2020;15000;Beras Cap Anak Daro;AR
22/10/2020;14000;Beras Cap Anak Daro;SR
22/10/2020;14500;Beras Cap Anak Daro;CP
22/10/2020;15000;Beras Cap Anak Daro;AR
23/10/2020;14000;Beras Cap Anak Daro;SR
23/10/2020;14500;Beras Cap Anak Daro;CP
23/10/2020;15000;Beras Cap Anak Daro;AR
26/10/2020;14000;Beras Cap Anak Daro;SR
26/10/2020;14500;Beras Cap Anak Daro;CP
26/10/2020;15000;Beras Cap Anak Daro;AR
27/10/2020;14000;Beras Cap Anak Daro;SR
27/10/2020;14500;Beras Cap Anak Daro;CP
27/10/2020;15000;Beras Cap Anak Daro;AR
29/10/2020;14500;Beras Cap Anak Daro;CP
02/11/2020;14000;Beras Cap Anak Daro;SR
02/11/2020;14500;Beras Cap Anak Daro;CP
02/11/2020;15000;Beras Cap Anak Daro;AR
03/11/2020;14000;Beras Cap Anak Daro;SR
03/11/2020;14500;Beras Cap Anak Daro;CP
03/11/2020;15000;Beras Cap Anak Daro;AR
04/11/2020;14000;Beras Cap Anak Daro;SR
04/11/2020;14500;Beras Cap Anak Daro;CP
04/11/2020;15000;Beras Cap Anak Daro;AR
05/11/2020;14000;Beras Cap Anak Daro;SR
05/11/2020;14500;Beras Cap Anak Daro;CP
05/11/2020;15000;Beras Cap Anak Daro;AR
06/11/2020;14000;Beras Cap Anak Daro;SR
06/11/2020;14500;Beras Cap Anak Daro;CP
06/11/2020;15000;Beras Cap Anak Daro;AR
09/11/2020;14000;Beras Cap Anak Daro;SR
09/11/2020;14500;Beras Cap Anak Daro;CP
09/11/2020;15000;Beras Cap Anak Daro;AR
10/11/2020;14000;Beras Cap Anak Daro;SR
10/11/2020;14500;Beras Cap Anak Daro;CP
10/11/2020;15000;Beras Cap Anak Daro;AR
11/11/2020;14000;Beras Cap Anak Daro;SR
11/11/2020;14500;Beras Cap Anak Daro;CP
11/11/2020;15000;Beras Cap Anak Daro;AR
12/11/2020;14000;Beras Cap Anak Daro;SR
12/11/2020;14500;Beras Cap Anak Daro;CP
12/11/2020;15000;Beras Cap Anak Daro;AR
13/11/2020;14000;Beras Cap Anak Daro;SR
13/11/2020;14500;Beras Cap Anak Daro;CP
13/11/2020;15000;Beras Cap Anak Daro;AR
16/11/2020;14000;Beras Cap Anak Daro;SR
16/11/2020;14500;Beras Cap Anak Daro;CP
16/11/2020;15000;Beras Cap Anak Daro;AR
17/11/2020;14000;Beras Cap Anak Daro;SR
17/11/2020;14500;Beras Cap Anak Daro;CP
17/11/2020;15000;Beras Cap Anak Daro;AR
18/11/2020;14000;Beras Cap Anak Daro;SR
18/11/2020;14500;Beras Cap Anak Daro;CP
18/11/2020;15000;Beras Cap Anak Daro;AR
19/11/2020;14000;Beras Cap Anak Daro;SR
19/11/2020;14500;Beras Cap Anak Daro;CP
19/11/2020;15000;Beras Cap Anak Daro;AR
20/11/2020;14000;Beras Cap Anak Daro;SR
20/11/2020;14500;Beras Cap Anak Daro;CP
20/11/2020;15000;Beras Cap Anak Daro;AR
23/11/2020;14000;Beras Cap Anak Daro;SR
23/11/2020;14500;Beras Cap Anak Daro;CP
23/11/2020;15000;Beras Cap Anak Daro;AR
24/11/2020;14000;Beras Cap Anak Daro;SR
24/11/2020;14500;Beras Cap Anak Daro;CP
24/11/2020;15000;Beras Cap Anak Daro;AR
25/11/2020;14000;Beras Cap Anak Daro;SR
25/11/2020;14500;Beras Cap Anak Daro;CP
25/11/2020;15000;Beras Cap Anak Daro;AR
26/11/2020;14000;Beras Cap Anak Daro;SR
26/11/2020;14500;Beras Cap Anak Daro;CP
26/11/2020;15000;Beras Cap Anak Daro;AR
27/11/2020;14000;Beras Cap Anak Daro;SR
27/11/2020;14500;Beras Cap Anak Daro;CP
27/11/2020;15000;Beras Cap Anak Daro;AR
30/11/2020;14000;Beras Cap Anak Daro;SR
30/11/2020;14500;Beras Cap Anak Daro;CP
30/11/2020;15000;Beras Cap Anak Daro;AR
01/12/2020;14000;Beras Cap Anak Daro;SR
01/12/2020;14500;Beras Cap Anak Daro;CP
01/12/2020;15000;Beras Cap Anak Daro;AR
02/12/2020;14000;Beras Cap Anak Daro;SR
02/12/2020;14500;Beras Cap Anak Daro;CP
02/12/2020;15000;Beras Cap Anak Daro;AR
03/12/2020;14000;Beras Cap Anak Daro;SR
03/12/2020;14500;Beras Cap Anak Daro;CP
03/12/2020;15000;Beras Cap Anak Daro;AR
04/12/2020;14000;Beras Cap Anak Daro;SR
04/12/2020;14500;Beras Cap Anak Daro;CP
04/12/2020;15000;Beras Cap Anak Daro;AR
07/12/2020;14000;Beras Cap Anak Daro;SR
07/12/2020;14500;Beras Cap Anak Daro;CP
07/12/2020;15000;Beras Cap Anak Daro;AR
08/12/2020;14000;Beras Cap Anak Daro;SR
08/12/2020;14500;Beras Cap Anak Daro;CP
08/12/2020;15000;Beras Cap Anak Daro;AR
10/12/2020;14000;Beras Cap Anak Daro;SR
10/12/2020;14500;Beras Cap Anak Daro;CP
10/12/2020;15000;Beras Cap Anak Daro;AR
11/12/2020;14000;Beras Cap Anak Daro;SR
11/12/2020;14500;Beras Cap Anak Daro;CP
11/12/2020;15000;Beras Cap Anak Daro;AR
14/12/2020;14000;Beras Cap Anak Daro;SR
14/12/2020;14500;Beras Cap Anak Daro;CP
14/12/2020;15000;Beras Cap Anak Daro;AR
15/12/2020;14000;Beras Cap Anak Daro;SR
15/12/2020;14500;Beras Cap Anak Daro;CP
15/12/2020;15000;Beras Cap Anak Daro;AR
16/12/2020;14000;Beras Cap Anak Daro;SR
16/12/2020;14500;Beras Cap Anak Daro;CP
16/12/2020;15000;Beras Cap Anak Daro;AR
17/12/2020;14000;Beras Cap Anak Daro;SR
17/12/2020;14500;Beras Cap Anak Daro;CP
17/12/2020;15000;Beras Cap Anak Daro;AR
18/12/2020;14000;Beras Cap Anak Daro;SR
18/12/2020;14500;Beras Cap Anak Daro;CP
18/12/2020;15000;Beras Cap Anak Daro;AR
21/12/2020;14000;Beras Cap Anak Daro;SR
21/12/2020;14500;Beras Cap Anak Daro;CP
21/12/2020;15000;Beras Cap Anak Daro;AR
22/12/2020;14000;Beras Cap Anak Daro;SR
22/12/2020;14500;Beras Cap Anak Daro;CP
22/12/2020;15000;Beras Cap Anak Daro;AR
23/12/2020;14000;Beras Cap Anak Daro;SR
23/12/2020;14500;Beras Cap Anak Daro;CP
23/12/2020;15000;Beras Cap Anak Daro;AR
24/12/2020;14500;Beras Cap Anak Daro;CP
25/12/2020;13500;Beras Cap Anak Daro;CP
28/12/2020;14000;Beras Cap Anak Daro;SR
28/12/2020;14500;Beras Cap Anak Daro;CP
28/12/2020;15000;Beras Cap Anak Daro;AR
29/12/2020;14000;Beras Cap Anak Daro;SR
29/12/2020;14500;Beras Cap Anak Daro;CP
29/12/2020;15000;Beras Cap Anak Daro;AR
30/12/2020;14000;Beras Cap Anak Daro;SR
30/12/2020;14500;Beras Cap Anak Daro;CP
30/12/2020;15000;Beras Cap Anak Daro;AR
